NEG_01_NEG,NEG_03_NEG,NEG_04_NEG,NEG_05_NEG,NEG_06_NEG,NEG_07_NEG,NEG_03_POS,NEG_04_POS,NEG_05_POS,NEG_06_POS,NEG_01_HBD,NEG_04_HBD,NEG_07_HBD,NEG_04_HBA,NEG_05_HBA,NEG_06_HBA,NEG_07_HBA,NEG_02_ARC,NEG_03_ARC,NEG_04_ARC,NEG_05_ARC,NEG_06_ARC,NEG_07_ARC,NEG_02_HYP,NEG_03_HYP,NEG_04_HYP,NEG_05_HYP,NEG_06_HYP,NEG_07_HYP,POS_03_POS,POS_04_POS,POS_05_POS,POS_07_POS,POS_03_HBD,POS_04_HBD,POS_05_HBD,POS_06_HBD,POS_07_HBD,POS_03_HBA,POS_04_HBA,POS_05_HBA,POS_06_HBA,POS_07_HBA,POS_02_ARC,POS_03_ARC,POS_04_ARC,POS_05_ARC,POS_06_ARC,POS_07_ARC,POS_02_HYP,POS_03_HYP,POS_04_HYP,POS_05_HYP,POS_06_HYP,POS_07_HYP,HBD_04_HBD,HBD_05_HBD,HBD_06_HBD,HBD_07_HBD,HBD_03_HBA,HBD_04_HBA,HBD_05_HBA,HBD_06_HBA,HBD_07_HBA,HBD_02_ARC,HBD_03_ARC,HBD_04_ARC,HBD_05_ARC,HBD_06_ARC,HBD_07_ARC,HBD_02_HYP,HBD_03_HYP,HBD_04_HYP,HBD_05_HYP,HBD_06_HYP,HBD_07_HYP,HBA_03_HBA,HBA_04_HBA,HBA_05_HBA,HBA_06_HBA,HBA_07_HBA,HBA_03_ARC,HBA_04_ARC,HBA_05_ARC,HBA_06_ARC,HBA_07_ARC,HBA_02_HYP,HBA_03_HYP,HBA_04_HYP,HBA_05_HYP,HBA_06_HYP,HBA_07_HYP,ARC_01_ARC,ARC_02_ARC,ARC_03_ARC,ARC_04_ARC,ARC_05_ARC,ARC_06_ARC,ARC_07_ARC,ARC_02_HYP,ARC_03_HYP,ARC_04_HYP,ARC_05_HYP,ARC_06_HYP,ARC_07_HYP,HYP_01_HYP,HYP_02_HYP,HYP_03_HYP,HYP_04_HYP,HYP_05_HYP,HYP_06_HYP,HYP_07_HYP,WBN_GC_L_0.25,WBN_GC_H_0.25,WBN_GC_L_0.50,WBN_GC_H_0.50,WBN_GC_L_0.75,WBN_GC_H_0.75,WBN_GC_L_1.00,WBN_GC_H_1.00,WBN_EN_L_0.25,WBN_EN_H_0.25,WBN_EN_L_0.50,WBN_EN_H_0.50,WBN_EN_L_0.75,WBN_EN_H_0.75,WBN_EN_L_1.00,WBN_EN_H_1.00,WBN_LP_L_0.25,WBN_LP_H_0.25,WBN_LP_L_0.50,WBN_LP_H_0.50,WBN_LP_L_0.75,WBN_LP_H_0.75,WBN_LP_L_1.00,WBN_LP_H_1.00,XLogP,PSA,NumRot,NumHBA,NumHBD,MW,BBB,BadGroup,Outcome
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.4042,1.5993,-2.5393,2.3618,-2.8639,3.2567,-3.6685,4.183,-0.867,1.3417,-1.7648,2.1689,-2.6741,3.0847,-3.5886,4.0245,-0.9579,1.1762,-1.7748,2.1082,-2.6654,3.0552,-3.574,4.0077,4,88.02,13,7,1,496.604,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.399,1.5985,-2.5271,2.3572,-2.8639,3.2496,-3.6685,4.1739,-0.867,1.3409,-1.7649,2.166,-2.6741,3.0797,-3.5886,4.0175,-0.9579,1.1759,-1.7748,2.1063,-2.6654,3.0516,-3.5741,4.0022,3.349,78.79,9,6,1,424.497,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3864,2.2056,-2.527,2.5322,-2.8648,3.2627,-3.6705,4.1843,-0.8671,2.4014,-1.765,2.6731,-2.6745,3.1483,-3.5892,4.0422,-0.9579,1.1769,-1.775,2.1096,-2.6659,3.0573,-3.5748,4.0105,4.568,60.77,8,5,0,462.468,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3864,1.5957,-2.527,2.3544,-2.8649,3.2474,-3.6706,4.1721,-0.8671,1.3493,-1.7649,2.1779,-2.6743,3.0924,-3.5889,4.0307,-0.9579,1.1752,-1.7748,2.105,-2.6656,3.0506,-3.5743,4.0018,2.112,89.79,7,6,0,451.527,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-2.3987,1.4827,-2.5267,2.072,-2.7641,2.8543,-3.238,3.6894,-0.7922,1.26,-1.5941,1.9714,-2.4004,2.7864,-3.2091,3.6329,-0.9221,1.1211,-1.6165,1.9591,-2.3714,2.8129,-3.1543,3.6735,4.965,71.53,6,5,1,455.558,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-2.4163,1.8809,-2.5386,2.3453,-2.7869,3.0726,-3.4849,3.9264,-0.8384,1.2387,-1.7036,2.0081,-2.5769,2.8846,-3.4535,3.7819,-0.8832,1.1089,-1.6867,1.9887,-2.5478,2.8895,-3.4203,3.7954,4.253,51.66,6,4,0,342.439,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.5765,1.1917,-1.9841,1.996,-2.7676,2.8778,-3.5902,3.775,-0.7952,2.3347,-1.6186,2.4628,-2.4583,3.014,-3.3072,3.8944,-1.0285,1.1402,-1.8014,1.9998,-2.6288,2.89,-3.4744,3.7913,5.767,61.17,2,4,0,468.572,1,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2.2755,1.8184,-2.3961,2.4257,-2.8672,3.3022,-3.6612,4.2258,-0.7646,1.4112,-1.5718,2.3109,-2.4483,3.2636,-3.3339,4.2291,-0.9876,1.337,-1.7983,2.2197,-2.6635,3.1667,-3.5444,4.1288,4.364,119.66,11,3,0,463.65,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-2.2755,1.8184,-2.3961,2.3412,-2.8518,3.2052,-3.6847,4.1155,-0.8345,1.3757,-1.714,2.218,-2.6117,3.1302,-3.5175,4.0629,-0.9944,1.1654,-1.8191,2.0813,-2.7027,3.0167,-3.6037,3.9594,4.931,115.59,12,5,1,488.009,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.1951,1.9476,-2.4907,2.4988,-3.0269,3.2574,-3.7492,4.1189,-0.8584,1.3192,-1.744,2.1177,-2.6399,3.0077,-3.5406,3.9235,-0.8663,1.1536,-1.6932,2.0714,-2.5828,3.0006,-3.4837,3.9332,4.157,50.44,3,2,1,244.29,1,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-2.3834,1.5685,-2.5263,2.2937,-2.8096,3.0951,-3.5039,3.9493,-0.7899,2.3348,-1.5995,2.4732,-2.4222,3.245,-3.2566,4.1272,-1.0798,1.1065,-1.9081,1.9704,-2.755,2.8635,-3.6108,3.7676,4.224,94.27,7,7,2,510.587,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.4011,1.5504,-2.5347,2.2443,-2.798,3.0675,-3.5664,3.936,-0.8064,1.3647,-1.6278,2.1506,-2.4595,3.0018,-3.2998,3.8786,-1.0392,1.0556,-1.8354,1.9177,-2.6768,2.8064,-3.5297,3.7044,3.731,95.96,6,7,1,460.53,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3987,1.8608,-2.5272,2.3188,-2.7699,2.9862,-3.2592,3.7529,-0.785,1.291,-1.5762,2.0148,-2.3699,2.8142,-3.1653,3.639,-0.9783,1.0787,-1.7085,1.8849,-2.4919,2.7086,-3.2836,3.5416,2.741,93.5,7,6,0,414.527,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-2.3205,2.4071,-2.5852,2.8268,-3.0432,3.5577,-3.7024,4.4314,-0.8605,2.4014,-1.7608,2.6756,-2.6724,3.1693,-3.5885,4.0296,-0.9525,1.1195,-1.8156,2.0452,-2.7188,2.991,-3.6321,3.9427,6.034,62.91,6,4,1,461.48,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3205,2.4071,-2.5852,2.8271,-3.0432,3.5588,-3.7024,4.4334,-0.8605,2.4014,-1.7608,2.6758,-2.6724,3.1713,-3.5885,4.0331,-0.9525,1.12,-1.8156,2.0469,-2.7188,2.9939,-3.6321,3.9466,6.787,62.91,6,4,1,489.534,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-2.3358,2.3812,-2.6039,2.7436,-3.0694,3.418,-3.7466,4.3073,-0.8703,2.4014,-1.7773,2.6752,-2.6943,3.1693,-3.6154,4.0366,-0.9079,1.174,-1.7679,2.1035,-2.6779,3.0564,-3.5973,4.0149,6.452,53.68,8,3,1,453.888,1,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3205,2.4071,-2.5852,2.8271,-3.0434,3.5588,-3.7029,4.4334,-0.8605,2.4014,-1.7609,2.6759,-2.6725,3.1722,-3.5886,4.0343,-0.9526,1.119,-1.8157,2.0458,-2.719,2.9927,-3.6322,3.9454,5.069,66.15,7,5,1,490.522,1,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3919,1.5277,-2.5138,2.1471,-2.7529,2.9605,-3.2553,3.8088,-0.8001,1.2662,-1.6128,1.9798,-2.43,2.798,-3.2492,3.6514,-0.8829,1.1252,-1.6356,1.9545,-2.4294,2.8079,-3.2378,3.6729,4.233,70.08,7,6,1,468.553,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3358,2.3811,-2.6039,2.7432,-3.0694,3.4162,-3.7466,4.3043,-0.8703,2.4013,-1.7773,2.6748,-2.6943,3.1667,-3.6154,4.0325,-0.9079,1.1727,-1.7679,2.101,-2.678,3.0529,-3.5973,4.0104,4.89,53.68,4,3,1,397.78,1,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3205,2.4071,-2.5852,2.8271,-3.0433,3.5587,-3.7027,4.4331,-0.8605,2.4015,-1.7609,2.6759,-2.6725,3.1718,-3.5886,4.0337,-0.9525,1.1231,-1.8156,2.0484,-2.7189,2.9949,-3.6322,3.9473,4.303,81.37,11,6,1,495.494,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.5633,1.5405,-1.8862,2.1518,-2.4227,2.885,-3.1357,3.6651,-0.7715,1.2602,-1.5508,1.9513,-2.3339,2.7306,-3.1189,3.5382,-0.9613,1.1049,-1.6746,1.8984,-2.4061,2.7037,-3.1444,3.5167,2.368,129.46,2,6,2,384.457,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-2.3987,1.2868,-2.5265,2.0156,-2.7616,2.9007,-3.5065,3.799,-0.7892,1.5361,-1.5967,2.3708,-2.4192,3.2345,-3.2538,4.1138,-1.0798,1.1283,-1.9079,1.9809,-2.7546,2.8626,-3.6102,3.7572,5.206,75.81,5,5,2,446.572,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1.5602,1.793,-1.8827,2.4987,-2.4052,3.2988,-3.1719,4.141,-0.8325,1.2276,-1.6735,1.9772,-2.5173,2.8344,-3.3625,3.7171,-1.0999,1.0856,-1.8147,1.9343,-2.6037,2.8078,-3.4152,3.6919,-1.161,181.62,1,10,6,442.424,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,-2.254,1.7847,-2.3862,2.2156,-2.7133,2.8736,-3.4285,3.6766,-0.8275,1.5508,-1.6576,2.2119,-2.4884,2.8935,-3.3197,3.6336,-1.0497,1.4322,-1.6329,1.9815,-2.3923,2.7908,-3.1994,3.6461,4.57,99.13,6,9,1,457.479,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,-2.4008,2.6616,-2.5301,3.0992,-2.7916,3.7479,-3.2505,4.4972,-0.783,1.3675,-1.5797,2.1187,-2.3821,2.9509,-3.1877,3.8141,-1.0349,1.1299,-1.7821,1.9655,-2.5676,2.8251,-3.3637,3.6982,4.892,75.52,7,7,1,520.633,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,-1.6024,1.9799,-1.9349,2.369,-2.4209,2.8817,-3.0038,3.4632,-0.6575,1.2116,-1.3346,1.8043,-2.022,2.4916,-2.715,3.2178,-0.9207,0.8715,-1.5696,1.5668,-2.252,2.2992,-2.9436,3.0432,4.74,71.44,4,4,1,388.548,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4003,1.7463,-2.5298,2.3724,-2.7913,3.1426,-3.26,3.9661,-0.8024,1.2604,-1.6122,1.9813,-2.4249,2.8045,-3.239,3.6599,-0.9586,1.1202,-1.657,1.9495,-2.4331,2.7996,-3.2248,3.6614,4.024,76.07,6,6,1,409.482,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.0805,1.7946,-2.2334,2.2593,-2.5813,2.9617,-3.1244,3.7375,-0.7774,1.3858,-1.5599,2.1026,-2.344,2.8836,-3.1287,3.6899,-0.8219,1.15,-1.4906,1.9391,-2.2038,2.7552,-2.9432,3.5813,5.978,77.32,5,6,0,419.275,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3987,2.4071,-2.5852,2.8271,-3.0431,3.5588,-3.7022,4.4332,-0.8605,2.4014,-1.7608,2.6757,-2.6724,3.1702,-3.5885,4.0308,-0.9525,1.1131,-1.8156,2.0414,-2.7189,2.9878,-3.6321,3.9397,5.048,72.14,6,5,1,463.452,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2536,2.2248,-2.3765,2.5491,-2.6307,3.0305,-3.0893,3.6493,-0.7633,1.2773,-1.5275,1.949,-2.2921,2.687,-3.0568,3.4508,-0.9333,1.1014,-1.5861,1.8838,-2.2715,2.672,-2.9636,3.4638,3.137,165.92,20,11,4,548.681,0,3,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,-2.3987,2.2037,-2.5269,2.5301,-2.765,3.118,-3.2235,3.9131,-0.7988,2.4015,-1.6073,2.6735,-2.4208,3.0988,-3.2368,3.7689,-0.96,1.1133,-1.7163,1.9473,-2.5121,2.8061,-3.3183,3.6772,4.574,90.93,10,7,1,557.565,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5135,1.9802,-1.8609,2.3982,-2.3867,3.1542,-3.0776,3.9822,-0.7962,2.3347,-1.6028,2.4632,-2.4136,2.9582,-3.2268,3.7743,-0.958,1.4342,-1.6556,2.0551,-2.4303,2.8689,-3.2203,3.7267,4.172,111.98,9,9,2,456.426,0,2,Inactive
